ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,recording_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes,tested
91,set012-3-04-2020-A4_91.txt,T2,A-4,A,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2064.55,0.0,2020-03-04,15:24:00,15:56:00,1920.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.08199999999999999,Y,25.286747,-80.290592,114.0,6.99,3.17,7.17,10.93,LS,,yes
2,set012-3-04-2020-B1_2.txt,T2,B-1,B,1,12,0.31,18493.82,5278.98,0.0,18493.82,0.7,26323.99,0.59,2020-03-04,14:49:00,19:59:08,18608.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,,0.038,N,24.9735748,-80.5539224,,5.64,3.12,7.88,11.09,L,,yes
235,set012-3-04-2020-B1_235.txt,T2,B-1,B,1,12,0.38,6.5,4.4,0.0,4.75,0.0,2293.71,0.4,2020-03-04,9:28:00,10:01:00,1980.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.04,N,25.2565615,-80.3108042,,5.58,3.11,8.65,11.52,L,,yes
308,set012-3-04-2020-B1_308.txt,T2,B-1,B,1,12,0.23,3189.95,718.78,0.0,3189.95,0.74,4282.15,0.37,2020-03-04,13:38:00,14:45:00,4020.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.08800000000000001,N,24.96424,-80.5673321,2.0,8.04,3.4,9.11,12.6,L,,yes
333,set012-3-04-2020-B1_333.txt,T2,B-1,B,1,12,0.37,19.62,6.91,0.0,19.62,0.01,2280.35,0.44,2020-03-04,8:51:00,09:25:00,2040.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.034,N,25.19515,-80.345916,,5.78,2.85,7.1,10.18,L,,yes
356,set012-3-04-2020-B1_356.txt,T2,B-1,B,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1969.03,0.0,2020-03-04,13:05:00,13:35:00,1800.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.04,N,25.1820931,-80.36319379999998,,6.02,2.76,7.12,10.08,L,wings torn at the end,yes
357,set012-3-04-2020-B1_357.txt,T2,B-1,B,1,12,0.0,0.0,0.0,0.0,0.0,0.0,2061.27,0.0,2020-03-04,10:05:00,10:40:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.031,N,25.1820931,-80.36319379999998,,5.98,2.76,7.15,10.13,L,,yes
404,set012-3-04-2020-B1_404.txt,T2,B-1,B,1,12,0.24,8393.55,1982.29,0.0,8393.55,0.98,8585.79,0.33,2020-03-04,10:41:00,13:03:00,8520.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,BC,,0.035,N,24.96424,-80.5673321,,5.45,2.65,7.2,10.09,L,,yes
77,set012-3-04-2020-B1_77.txt,T2,B-1,B,1,12,0.33,0.0,1.88,0.0,0.0,0.0,2129.63,0.0,2020-03-04,8:15:00,08:47:00,1920.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.034,N,28.7963435,-81.8778849,,5.42,2.98,8.49,11.19,L,,yes
133,set012-3-04-2020-B2_133.txt,T2,B-2,B,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2061.95,0.0,2020-03-04,11:55:00,12:29:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.099,Y,25.273488500000006,-80.3040957,208.0,8.44,3.7,9.31,13.44,L,,yes
226,set012-3-04-2020-B2_226.txt,T2,B-2,B,2,12,0.3,5.15,1.88,0.0,5.15,0.0,2188.99,0.38,2020-03-04,13:02:00,13:35:00,1980.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.064,N,25.19515,-80.345916,,6.6,2.78,7.29,10.45,LS,,yes
239,set012-3-04-2020-B2_239.txt,T2,B-2,B,2,12,0.29,9.55,2.51,0.0,9.55,0.0,2181.11,0.44,2020-03-04,11:19:00,11:54:00,2100.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.037000000000000005,N,25.1755702,-80.36780089,,5.42,2.82,7.6,10.59,L,,yes
271,set012-3-04-2020-B2_271.txt,T2,B-2,B,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2238.11,0.0,2020-03-04,8:52:00,09:25:00,1980.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.08,Y,27.8967403,-81.58046540000002,34.0,7.59,3.31,9.21,12.82,L,,yes
303,set012-3-04-2020-B2_303.txt,T2,B-2,B,2,12,0.3,1932.22,552.28,0.0,1279.83,0.84,2292.11,0.82,2020-03-04,9:29:00,10:06:00,2220.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,DCS: had to reposition to face orthogonal; channel B-2 voltage dropped to 0 around this time,0.043,N,24.9735748,-80.5539224,,5.54,3.2,8.52,11.64,L,,yes
307,set012-3-04-2020-B2_307.txt,T2,B-2,B,2,12,0.26,1791.28,446.09,0.0,1388.41,0.84,2121.02,0.41,2020-03-04,14:14:00,14:50:00,2160.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.041,N,24.96424,-80.5673321,,5.52,2.88,7.48,10.51,L,,yes
309,set012-3-04-2020-B2_309.txt,T2,B-2,B,2,12,0.32,25980.28,7910.3,0.0,25980.28,0.99,26323.92,0.57,2020-03-04,14:50:00,22:04:33,26073.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.033,N,24.96424,-80.5673321,,5.84,2.93,7.77,10.76,L,,yes
331,set012-3-04-2020-B2_331.txt,T2,B-2,B,2,12,0.22,728.56,4.4,0.0,725.23,0.33,2180.23,0.29,2020-03-04,8:15:00,08:47:00,1920.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.042,N,25.19515,-80.345916,,5.97,2.88,7.99,10.86,L,,yes
334,set012-3-04-2020-B2_334.txt,T2,B-2,B,2,12,0.22,26.22,5.65,0.0,22.1,0.01,1955.87,0.31,2020-03-04,12:31:00,13:01:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.06,N,25.19515,-80.345916,4.0,8.32,3.39,9.09,12.47,L,,yes
375,set012-3-04-2020-B2_375.txt,T2,B-2,B,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2091.75,0.0,2020-03-04,13:39:00,14:11:00,1920.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.078,Y,27.8967403,-81.58046540000002,88.0,6.62,3.6,9.83,13.61,L,wings torn at the end,yes
407,set012-3-04-2020-B2_407.txt,T2,B-2,B,2,12,0.0,0.0,0.63,0.0,0.0,0.0,2064.03,0.0,2020-03-04,10:06:00,10:40:00,2040.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.056,N,25.1284578,-80.4080913,72.0,6.39,2.98,6.46,9.82,LS,,yes
44,set012-3-04-2020-B2_44.txt,T2,B-2,B,2,12,0.37,25.16,9.42,0.0,13.02,0.01,2226.79,0.54,2020-03-04,10:42:00,11:17:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.066,N,25.491362,-80.485821,,7.74,3.38,9.09,12.86,L,,yes
144,set012-3-04-2020-B3_144.txt,T2,B-3,B,3,12,0.31,76.62,24.5,0.0,41.76,0.03,2293.67,0.4,2020-03-04,9:30:00,10:01:00,1860.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.039,N,25.2275238,-80.3283788,,6.09,2.9,8.08,10.86,L,,yes
193,set012-3-04-2020-B3_193.txt,T2,B-3,B,3,12,0.51,1967.45,2.51,0.0,1965.96,0.89,2200.07,0.46,2020-03-04,8:53:00,09:25:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.04,N,29.66200224,-82.347313,,5.73,3.1,6.99,10.13,L,wings torn at the end,yes
194,set012-3-04-2020-B3_194.txt,T2,B-3,B,3,12,0.0,0.0,0.0,0.0,0.0,0.0,2225.23,0.0,2020-03-04,8:15:00,08:47:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.049,N,29.66200224,-82.347313,,5.61,3.31,8.84,11.93,L,,yes
415,set012-3-04-2020-B3_415.txt,T2,B-3,B,3,12,0.34,42935.38,14345.35,156.66,42778.72,0.99,43206.99,0.82,2020-03-04,10:07:00,22:07:43,43243.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.042,N,25.1820931,-80.36319379999998,,6.12,3.1,8.56,11.66,L,,yes
113,set012-3-04-2020-B4_113.txt,T2,B-4,B,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2294.51,0.0,2020-03-04,9:31:00,10:01:00,1800.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.039,N,25.1000151,-80.437522,,5.63,3.01,8.64,11.48,L,,yes
12,set012-3-04-2020-B4_12.txt,T2,B-4,B,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2215.79,0.0,2020-03-04,10:43:00,11:17:00,2040.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.138,Y,25.1000151,-80.437522,329.0,8.79,3.86,10.07,14.0,L,,yes
132,set012-3-04-2020-B4_132.txt,T2,B-4,B,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2286.55,0.0,2020-03-04,8:15:00,08:47:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.068,Y,25.273488500000006,-80.3040957,88.0,8.29,3.64,9.99,13.81,L,,yes
215,set012-3-04-2020-B4_215.txt,T2,B-4,B,4,12,0.23,9044.11,2493.72,60.39,1906.57,0.23,38917.83,0.34,2020-03-04,11:20:00,17:20:34,21634.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,SENSOR: voltage problem; stopped recording dips,0.045,N,25.1000151,-80.437522,,6.16,3.09,8.38,11.5,L,,yes
96,set012-3-04-2020-B4_96.txt,T2,B-4,B,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2065.63,0.0,2020-03-04,10:09:00,10:40:00,1860.0,F,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.104,N,25.2275238,-80.3283788,5.0,8.18,3.48,8.57,12.28,L,,yes
98,set012-3-04-2020-B4_98.txt,T2,B-4,B,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2145.63,0.0,2020-03-04,8:54:00,09:25:00,1860.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.04,N,25.2275238,-80.3283788,,6.23,2.97,7.76,10.83,L,,yes
111,set013-3-05-2020-A1_111.txt,T2,A-1,A,1,13,0.0,0.0,0.0,0.0,0.0,0.0,2021.87,0.0,2020-03-05,14:07:00,14:40:00,1980.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.085,Y,25.1000151,-80.437522,171.0,8.45,3.65,9.24,13.04,L,,yes
143,set013-3-05-2020-A1_143.txt,T2,A-1,A,1,13,0.18,18184.01,3148.41,68.85,15461.3,0.68,26638.15,0.44,2020-03-05,14:41:00,20:01:01,19201.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.035,N,25.2275238,-80.3283788,,5.78,2.83,7.38,10.46,L,,yes
22,set013-3-05-2020-A1_22.txt,T2,A-1,A,1,13,0.0,0.0,0.0,0.0,0.0,0.0,2227.63,0.0,2020-03-05,9:48:00,10:22:00,2040.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.046,N,25.273488500000006,-80.3040957,,5.75,2.94,8.3,11.4,L,,yes
236,set013-3-05-2020-A1_236.txt,T2,A-1,A,1,13,0.58,218.38,125.03,65.96,144.91,0.07,3056.27,0.66,2020-03-05,11:01:00,11:38:00,2220.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.042,N,25.1755702,-80.36780089,,6.17,2.61,8.01,10.53,L,thorax torn on one side,yes
315,set013-3-05-2020-A1_315.txt,T2,A-1,A,1,13,0.45,6.69,3.77,0.0,6.69,0.0,2223.75,0.56,2020-03-05,9:11:00,09:46:00,2100.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.035,N,25.1000151,-80.437522,,5.37,3.08,8.01,10.8,L,,yes
359,set013-3-05-2020-A1_359.txt,T2,A-1,A,1,13,0.3,1516.64,5.65,0.0,1491.43,0.67,2262.95,0.35,2020-03-05,13:29:00,14:05:00,2160.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.031,N,25.1820931,-80.36319379999998,,5.52,2.64,7.17,9.95,L,,yes
4,set013-3-05-2020-A1_4.txt,T2,A-1,A,1,13,0.0,0.0,0.63,0.0,0.0,0.0,2429.67,0.0,2020-03-05,12:49:00,13:25:00,2160.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.044,N,24.9735748,-80.5539224,,6.21,2.97,7.87,10.9,L,,yes
419,set013-3-05-2020-A1_419.txt,T2,A-1,A,1,13,0.0,0.0,0.63,0.0,0.0,0.0,2183.67,0.0,2020-03-05,10:25:00,11:00:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.041,N,25.1820931,-80.36319379999998,,6.09,3.08,8.05,11.21,L,wings torn at the end,yes
424,set013-3-05-2020-A1_424.txt,T2,A-1,A,1,13,0.18,16.6,3.14,0.0,16.6,0.01,2262.63,0.21,2020-03-05,8:34:00,09:09:00,2100.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.09,Y,25.19515,-80.345916,39.0,7.32,3.05,8.34,11.68,L,,yes
100,set013-3-05-2020-A2_100.txt,T2,A-2,A,2,13,0.35,9246.71,2763.89,0.0,9246.71,0.9,10281.59,0.58,2020-03-05,13:28:00,16:08:00,9600.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.047,N,25.2275238,-80.3283788,,6.41,3.25,8.62,11.65,L,,yes
11,set013-3-05-2020-A2_11.txt,T2,A-2,A,2,13,0.38,3465.44,1310.01,0.0,3465.44,0.75,4631.23,0.51,2020-03-05,10:26:00,11:28:00,3720.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.049,N,25.1000151,-80.437522,,5.88,3.14,8.39,11.68,L,,yes
322,set013-3-05-2020-A2_322.txt,T2,A-2,A,2,13,0.0,0.0,0.0,0.0,0.0,0.0,2228.67,0.0,2020-03-05,9:49:00,10:22:00,1980.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.047,M,25.273488500000006,-80.3040957,,8.28,3.46,8.71,12.32,L,,yes
355,set013-3-05-2020-A2_355.txt,T2,A-2,A,2,13,0.33,36.86,11.31,0.0,36.86,0.02,2269.47,0.53,2020-03-05,8:35:00,09:09:00,2040.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,25.1820931,-80.36319379999998,,5.69,2.94,7.27,10.38,L,,yes
358,set013-3-05-2020-A2_358.txt,T2,A-2,A,2,13,0.0,0.0,0.0,0.0,0.0,0.0,2288.19,0.0,2020-03-05,12:50:00,13:25:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.029,N,25.1820931,-80.36319379999998,,5.24,2.49,6.06,8.89,L,,yes
382,set013-3-05-2020-A2_382.txt,T2,A-2,A,2,13,0.18,1797.13,316.03,220.55,923.49,0.6,2995.39,0.4,2020-03-05,16:18:00,17:09:00,3060.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.037000000000000005,N,24.96424,-80.5673321,,5.63,2.77,7.55,10.32,L,,yes
50,set013-3-05-2020-A2_50.txt,T2,A-2,A,2,13,0.0,0.0,0.0,0.0,0.0,0.0,2224.59,0.0,2020-03-05,9:12:00,09:46:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.049,N,25.491362,-80.485821,,5.39,3.22,7.5,10.79,L,wings torn at the end,yes
140,set013-3-05-2020-A3_140.txt,T2,A-3,A,3,13,0.38,32234.07,12063.36,93.11,29967.94,0.97,33329.39,0.67,2020-03-05,12:51:00,22:05:20,33260.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,BC,,0.1,Y,25.1755702,-80.36780089,46.0,9.08,3.71,9.68,13.81,L,,yes
204,set013-3-05-2020-A3_204.txt,T2,A-3,A,3,13,0.18,5739.2,990.2,0.0,5739.2,0.68,8473.99,0.41,2020-03-05,8:36:00,10:40:00,7440.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,BC,,0.037000000000000005,N,24.9735748,-80.5539224,,5.79,2.7,7.65,10.51,L,thorax torn on one side,yes
400,set013-3-05-2020-A3_400.txt,T2,A-3,A,3,13,0.0,0.0,0.0,0.0,0.0,0.0,3046.79,0.0,2020-03-05,11:02:00,11:38:00,2160.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,25.1000151,-80.437522,,5.35,3.23,8.61,11.71,L,,yes
15,set013-3-05-2020-A4_15.txt,T2,A-4,A,4,13,0.33,58.19,20.11,0.0,29.61,0.03,2277.23,0.54,2020-03-05,8:37:00,09:09:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.046,N,25.1284578,-80.4080913,,6.53,3.08,8.08,11.31,L,,yes
153,set013-3-05-2020-A4_153.txt,T2,A-4,A,4,13,0.0,0.0,0.0,0.0,0.0,0.0,2185.15,0.0,2020-03-05,10:27:00,11:00:00,1980.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.029,N,25.491362,-80.485821,,5.32,2.57,7.47,10.35,L,,yes
154,set013-3-05-2020-A4_154.txt,T2,A-4,A,4,13,0.0,0.0,0.0,0.0,0.0,0.0,3039.43,0.0,2020-03-05,11:03:00,11:38:00,2100.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.029,N,25.491362,-80.485821,,5.2,2.62,6.58,9.22,L,wings torn at the end,yes
164,set013-3-05-2020-A4_164.txt,T2,A-4,A,4,13,0.28,11059.42,2998.25,0.0,11059.42,0.45,24701.31,0.98,2020-03-05,15:13:00,18:18:32,11132.0,F,Lake Placid,Highlands,110N Main,K.elegans,Y,BC,,0.069,Y,27.298631,-81.36615,61.0,6.38,3.46,9.1,12.75,L,,yes
28,set013-3-05-2020-A4_28.txt,T2,A-4,A,4,13,0.22,10.19,4.4,0.0,10.19,0.0,2397.19,0.31,2020-03-05,13:29:00,14:05:00,2160.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.035,N,25.19515,-80.345916,,5.5,2.9,7.57,10.73,L,wings torn at the end,yes
30,set013-3-05-2020-A4_30.txt,T2,A-4,A,4,13,0.0,0.0,0.0,0.0,0.0,0.0,1927.35,0.0,2020-03-05,14:42:00,15:01:00,1140.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.112,Y,25.19515,-80.345916,278.0,7.56,3.26,8.18,11.71,L,,yes
352,set013-3-05-2020-A4_352.txt,T2,A-4,A,4,13,0.17,0.0,1.88,0.0,0.0,0.0,2023.87,0.12,2020-03-05,14:08:00,14:40:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.033,N,25.1820931,-80.36319379999998,,5.51,2.75,7.11,9.94,L,,yes
41,set013-3-05-2020-A4_41.txt,T2,A-4,A,4,13,0.0,0.0,0.0,0.0,0.0,0.0,2227.99,0.0,2020-03-05,9:50:00,10:22:00,1920.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.123,Y,25.491362,-80.485821,255.0,7.47,3.82,9.66,13.31,L,,yes
425,set013-3-05-2020-A4_425.txt,T2,A-4,A,4,13,0.0,0.0,0.63,0.0,0.0,0.0,2224.15,0.0,2020-03-05,9:13:00,09:46:00,1980.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.042,N,25.19515,-80.345916,,6.17,2.91,7.57,10.44,L,,yes
52,set013-3-05-2020-A4_52.txt,T2,A-4,A,4,13,0.37,1319.19,27.65,0.0,658.74,0.58,2273.19,0.56,2020-03-05,12:52:00,13:25:00,1980.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,B,,0.039,N,27.298631,-81.36615,,5.46,3.0,8.23,11.57,L,,yes
183,set013-3-05-2020-B1_183.txt,T2,B-1,B,1,13,0.32,24036.45,7479.28,0.0,24036.45,0.96,25155.79,0.54,2020-03-05,9:14:00,15:58:00,24240.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.039,N,28.7963435,-81.8778849,,5.59,2.99,7.82,11.02,L,,yes
229,set013-3-05-2020-B1_229.txt,T2,B-1,B,1,13,0.0,0.0,0.0,0.0,0.0,0.0,2984.91,0.0,2020-03-05,16:19:00,17:09:00,3000.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.099,Y,25.19515,-80.345916,347.0,8.17,3.48,9.37,13.09,L,,yes
27,set013-3-05-2020-B1_27.txt,T2,B-1,B,1,13,0.0,0.0,0.0,0.0,0.0,0.0,3045.19,0.0,2020-03-05,8:38:00,09:09:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.08800000000000001,Y,25.19515,-80.345916,158.0,7.58,3.55,8.72,12.28,L,,yes
112,set013-3-05-2020-B2_112.txt,T2,B-2,B,2,13,0.0,0.0,0.63,0.0,0.0,0.0,2978.39,0.0,2020-03-05,16:20:00,17:09:00,2940.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.083,Y,25.1000151,-80.437522,241.0,7.94,3.27,8.52,11.96,L,,yes
137,set013-3-05-2020-B2_137.txt,T2,B-2,B,2,13,0.39,28.47,12.57,0.0,28.47,0.01,1982.19,0.51,2020-03-05,15:45:00,16:17:00,1920.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.05,N,25.1755702,-80.36780089,,6.07,3.15,8.18,11.15,L,,yes
149,set013-3-05-2020-B2_149.txt,T2,B-2,B,2,13,0.0,0.0,0.0,0.0,0.0,0.0,2235.75,0.0,2020-03-05,10:28:00,11:00:00,1920.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.09,N,25.286747,-80.290592,72.0,7.41,3.79,9.98,13.66,L,,yes
310,set013-3-05-2020-B2_310.txt,T2,B-2,B,2,13,0.3,20.98,6.28,0.0,20.98,0.01,2993.79,0.38,2020-03-05,8:39:00,09:09:00,1800.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.044,N,24.96424,-80.5673321,,6.12,2.94,8.0,11.0,L,,yes
371,set013-3-05-2020-B2_371.txt,T2,B-2,B,2,13,0.2,1897.32,363.79,0.0,1897.32,0.85,2229.39,0.4,2020-03-05,9:51:00,10:24:00,1980.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,CB,,0.03,N,27.298631,-81.36615,,5.37,2.84,7.73,10.82,L,,yes
392,set013-3-05-2020-B2_392.txt,T2,B-2,B,2,13,0.0,0.0,0.0,0.0,0.0,0.0,2237.95,0.0,2020-03-05,9:15:00,09:46:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.037000000000000005,N,24.96424,-80.5673321,,5.89,2.74,6.3,9.34,L,wings torn at the end,yes
90,set013-3-05-2020-B2_90.txt,T2,B-2,B,2,13,0.21,15098.02,3148.41,82.74,14852.98,0.9,16843.47,0.34,2020-03-05,11:05:00,15:45:00,16800.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,BC,,0.039,N,29.66200224,-82.347313,,5.56,3.1,8.23,11.32,L,,yes
217,set013-3-05-2020-B3_217.txt,T2,B-3,B,3,13,0.0,0.0,0.0,0.0,0.0,0.0,2837.35,0.0,2020-03-05,11:06:00,11:38:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.098,Y,25.1284578,-80.4080913,81.0,8.1,3.79,9.83,13.54,L,,yes
327,set013-3-05-2020-B3_327.txt,T2,B-3,B,3,13,0.0,0.0,0.0,0.0,0.0,0.0,2970.31,0.0,2020-03-05,16:21:00,17:09:00,2880.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.08,Y,25.273488500000006,-80.3040957,225.0,6.9,3.05,7.79,11.22,L,,yes
329,set013-3-05-2020-B3_329.txt,T2,B-3,B,3,13,0.0,0.0,1.26,0.0,0.0,0.0,2352.07,0.0,2020-03-05,12:53:00,13:25:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.085,Y,25.273488500000006,-80.3040957,221.0,8.49,3.25,8.52,12.17,L,,yes
345,set013-3-05-2020-B3_345.txt,T2,B-3,B,3,13,0.0,0.0,0.0,0.0,0.0,0.0,2230.19,0.0,2020-03-05,9:52:00,10:22:00,1800.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.079,Y,25.1755702,-80.36780089,63.0,6.84,3.02,6.0,9.41,S,,yes
350,set013-3-05-2020-B3_350.txt,T2,B-3,B,3,13,0.28,8095.91,2165.75,0.0,8095.91,0.81,9993.87,0.49,2020-03-05,13:32:00,16:12:00,9600.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,BC,,0.038,N,25.2275238,-80.3283788,,5.84,2.98,7.83,10.88,L,,yes
43,set013-3-05-2020-B3_43.txt,T2,B-3,B,3,13,0.0,0.0,0.0,0.0,0.0,0.0,3020.27,0.0,2020-03-05,9:16:00,09:46:00,1800.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.067,Y,25.491362,-80.485821,54.0,6.14,2.95,7.81,11.09,L,,yes
57,set013-3-05-2020-B3_57.txt,T2,B-3,B,3,13,0.0,0.0,1.26,0.0,0.0,0.0,2233.15,0.0,2020-03-05,10:29:00,11:00:00,1860.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.033,N,27.298631,-81.36615,,5.31,2.96,7.77,10.89,L,,yes
19,set013-3-05-2020-B4_19.txt,T2,B-4,B,4,13,0.24,4332.1,1176.81,65.75,781.49,0.55,7905.99,0.33,2020-03-05,13:33:00,15:33:00,7200.0,F,Key Largo,Key Largo,JP,C. corindum,Y,BC,,0.045,N,25.1284578,-80.4080913,,7.54,3.41,8.42,11.99,L,,yes
21,set013-3-05-2020-B4_21.txt,T2,B-4,B,4,13,0.19,2358.21,432.27,73.34,1929.19,0.8,2962.23,0.35,2020-03-05,16:22:00,17:09:00,2820.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.044,N,25.273488500000006,-80.3040957,,6.03,2.9,7.68,10.67,L,,yes
326,set013-3-05-2020-B4_326.txt,T2,B-4,B,4,13,0.0,0.0,0.0,0.0,0.0,0.0,2828.91,0.0,2020-03-05,11:07:00,11:38:00,1860.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.122,Y,25.273488500000006,-80.3040957,147.0,9.44,4.0,10.17,14.13,L,,yes
394,set013-3-05-2020-B4_394.txt,T2,B-4,B,4,13,0.35,1308.0,18.85,0.0,1257.04,0.56,2351.19,0.4,2020-03-05,12:54:00,13:25:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.032,N,24.96424,-80.5673321,,6.09,2.68,7.57,10.67,L,,yes
437,set013-3-05-2020-B4_437.txt,T2,B-4,B,4,13,0.0,0.0,0.0,0.0,0.0,0.0,3052.07,0.0,2020-03-05,10:30:00,11:00:00,1800.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.045,N,25.273488500000006,-80.3040957,,5.92,3.35,8.93,12.04,L,,yes
